Invoice,Field,Extracted,Ground Truth,Match
FR_invoice_real_007,invoice_content,"[{'description': 'FORFAIT PROLAUVAGE + IE TON GFFE', 'quantity': '', 'unit_price': '1'}, {'description': 'sal', 'quantity': '', 'unit_price': ''}, {'description': 'JETON OFFERT', 'quantity': '', 'unit_price': ''}, {'description': 'MONTANT EURO', 'quantity': '', 'unit_price': '50.00'}, {'description': 'DONT TUR L EURO C%', 'quantity': '29.00', 'unit_price': '2'}, {'description': 'CÉRTE BANCAIRE SANS CONTACT', 'quantity': '', 'unit_price': ''}, {'description': 'hé DD CRD D ot ne tee ut ct mé oué ete unD no et Due Re Up ut mes use RS De D es rt ne', 'quantity': '', 'unit_price': ''}, {'description': 'AGOG:A', 'quantity': '00000', 'unit_price': '1010'}, {'description': 'DISR', 'quantity': '', 'unit_price': ''}, {'description': 'LE // À :', 'quantity': '16', 'unit_price': '11'}, {'description': 'PRÔ-LAUAGE', 'quantity': '', 'unit_price': ''}, {'description': 'CHALON-SUR-SAQNE', 'quantity': '', 'unit_price': ''}, {'description': '/', 'quantity': '800603', 'unit_price': '89001071'}, {'description': 'RAARARARAAR AT LOS', 'quantity': '', 'unit_price': ''}, {'description': 'GAPCSF FL AD?', 'quantity': '2', 'unit_price': '6'}, {'description': '? LC', 'quantity': '000021', 'unit_price': '000177'}, {'description': 'MONTANT :', 'quantity': '', 'unit_price': ''}, {'description': 'EUR', 'quantity': '', 'unit_price': '30.00'}, {'description': 'DEBIT', 'quantity': '', 'unit_price': ''}, {'description': 'TICHET CLIENT', 'quantity': '', 'unit_price': ''}, {'description': 'A CONSERVER', 'quantity': '', 'unit_price': ''}]",Forfait Prolavage +1 jeton offert,NO
FR_invoice_real_007,tva_percentage,,20,NO
FR_invoice_real_007,tva_amount,,5.00,NO
FR_invoice_real_007,total_amount,,30.00,NO
FR_invoice_real_007,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_008,supplier_name,pu -0S- >©- FR,Le Festin,NO
FR_invoice_real_008,invoice_number,125240,,NO
FR_invoice_real_008,invoice_date,04/05/2026,04/05/2026,YES
FR_invoice_real_008,invoice_content,[],6 Repas Complet,NO
FR_invoice_real_008,tva_percentage,,10,NO
FR_invoice_real_008,tva_amount,,7.64,NO
FR_invoice_real_008,total_amount,,84.00,NO
FR_invoice_real_008,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_009,supplier_name,"f à 5 Le | "" ]",Action,NO
FR_invoice_real_009,invoice_date,07/05/2026,07/05/2026,YES
FR_invoice_real_009,invoice_content,"[{'description': 'EUR', 'quantity': '', 'unit_price': ''}, {'description': 'poubelle ino', 'quantity': '1', 'unit_price': '77.70'}, {'description': '=', 'quantity': '10', 'unit_price': '77.'}, {'description': 'MODE DE PALEMENT', 'quantity': '', 'unit_price': ''}, {'description': 'te', 'quantity': '', 'unit_price': '14.70'}, {'description': ""NOMBRE D'ARTICLES :"", 'quantity': '', 'unit_price': '10'}, {'description': 'DÉTAILS TVA TVA E | inc', 'quantity': '.', 'unit_price': '.'}, {'description': '£OX', 'quantity': '64,715', 'unit_price': '77.790'}, {'description': 'Date //', 'quantity': '05', 'unit_price': '2026'}, {'description': 'Heurë& ::', 'quantity': '20', 'unit_price': '10'}, {'description': ""Nom d'usage VISA"", 'quantity': '', 'unit_price': ''}, {'description': 'AID A', 'quantity': '', 'unit_price': '0000000631010'}, {'description': 'MID AGB', 'quantity': '', 'unit_price': '760002202431'}, {'description': 'TID PP us-', 'quantity': '1', 'unit_price': '804715039'}, {'description': 'Mode de saisie ICC', 'quantity': '', 'unit_price': ''}, {'description': 'Type de carte visacommercialcredit', 'quantity': '', 'unit_price': ''}, {'description': 'Auth code', 'quantity': '.', 'unit_price': '237664'}, {'description': 'Carte ÆKKEDZÉSA', 'quantity': '', 'unit_price': ''}, {'description': 'PAN seqg OÙ', 'quantity': '', 'unit_price': '.'}, {'description': 'Soumission Jmb', 'quantity': '', 'unit_price': '1001778149210273'}, {'description': 'LEE', 'quantity': '', 'unit_price': ''}, {'description': 'Merci ét au revoir!', 'quantity': '', 'unit_price': ''}, {'description': 'Échange ou rémboursement', 'quantity': '', 'unit_price': ''}, {'description': 'sous jours avec ticket', 'quantity': '8', 'unit_price': '.'}, {'description': 'Garantie légale de conformité ans', 'quantity': '2', 'unit_price': '.'}, {'description': 'Information concernant es pièces', 'quantity': '', 'unit_price': '1'}, {'description': 'détachées disponible sur http://ation fr', 'quantity': '8', 'unit_price': '.'}, {'description': '| Action France SAS', 'quantity': '', 'unit_price': ''}, {'description': 'rue de la Victoire', 'quantity': '', 'unit_price': '52.'}, {'description': 'PARIS', 'quantity': '', 'unit_price': '75009'}, {'description': 'FRO', 'quantity': '', 'unit_price': '5753306238'}, {'description': '“ceau de sécurité: FEFDEB --', 'quantity': '6', 'unit_price': '1'}]",Poubelle 5 L Inox,NO
FR_invoice_real_009,tva_percentage,,20,NO
FR_invoice_real_009,tva_amount,,12.95,NO
FR_invoice_real_009,total_amount,,77.70,NO
FR_invoice_real_009,payment_status,PAID,PAID,YES
FR_invoice_real_010,supplier_name,p)-0$-Y0-ÊY,L'Enzo,NO
FR_invoice_real_010,invoice_date,,02/05/2026,NO
FR_invoice_real_010,siret,93478811800016,,NO
FR_invoice_real_010,invoice_content,[],2 repas,NO
FR_invoice_real_010,tva_percentage,,10; 20,NO
FR_invoice_real_010,tva_amount,,3.97,NO
FR_invoice_real_010,total_amount,,38.10,NO
FR_invoice_real_010,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_011,supplier_name,OUPECO LE CKEUSG],Supeco,NO
FR_invoice_real_011,invoice_date,,03/05/2026,NO
FR_invoice_real_011,invoice_content,"[{'description': 'D f/à FLT HAD OLIUE iÿe', 'quantity': '4', 'unit_price': '.'}, {'description': 'H + CL RED AULL REG', 'quantity': '25', 'unit_price': '3.206'}, {'description': ') X |OE€', 'quantity': '.', 'unit_price': '60'}, {'description': 'h « DOYPAEK RIZ B €', 'quantity': '2500', 'unit_price': '1.98'}, {'description': 'ÿ€', 'quantity': '2', 'unit_price': '0.9'}, {'description': 'h f PDh S$ CR €', 'quantity': '21', 'unit_price': '1.95'}, {'description': 'h #b}L CRISTALIHE', 'quantity': '1.5', 'unit_price': '1.148'}, {'description': '#XIL BADOIT VERTE ROLE', 'quantity': '5', 'unit_price': '6'}, {'description': 'à €', 'quantity': '', 'unit_price': '4.02'}, {'description': 'BXIL LAIT / CÜLP AE', 'quantity': '2', 'unit_price': '1.'}, {'description': 'BOURGUTGHON €', 'quantity': '5006', 'unit_price': '1.13'}, {'description': 'à FLT KG ORANGES # JU hG€', 'quantity': '2', 'unit_price': '.9'}, {'description': 'd €', 'quantity': '', 'unit_price': '2.93'}, {'description': 'XfECHE BLANCHE URAC g€', 'quantity': '5', 'unit_price': '.07'}, {'description': 'kg b€/kq', 'quantity': '1.2400', 'unit_price': '.99'}, {'description': 'ST KG PÜURE GOLDEN €', 'quantity': '2', 'unit_price': '3.09'}, {'description': '&X EAU DÉ : SOURCE | BbE', 'quantity': '6', 'unit_price': '.'}, {'description': 'à ATHLE TL à PAYER €', 'quantity': '16', 'unit_price': '52.07'}, {'description': 'CB EMY SANS CONTACT EUR €', 'quantity': '', 'unit_price': '72.07'}, {'description': 'Tau TUf Hurs Tae', 'quantity': '', 'unit_price': '.'}, {'description': 'A»', 'quantity': '2.15', 'unit_price': '50.17'}, {'description': 'Totau:', 'quantity': '2,15', 'unit_price': '50.17'}, {'description': 'OZ // ::', 'quantity': '15', 'unit_price': '20'}, {'description': 'non reprise des produits frais', 'quantity': '', 'unit_price': ''}, {'description': 'surgèlés et fruits et légunes', 'quantity': '', 'unit_price': ''}, {'description': 'SUIVEZ-NGUS SUR LES RESEAUX SOCTAUX', 'quantity': '', 'unit_price': ''}, {'description': 'nee sir m RAS ° e', 'quantity': '1', 'unit_price': '0'}, {'description': 'RE LT EE', 'quantity': '9', 'unit_price': '7'}, {'description': '""SUPECO LE CREUSOT”', 'quantity': '', 'unit_price': ''}, {'description': 'eus Îs produits ann alinentaires bénéficient', 'quantity': '', 'unit_price': '6'}, {'description': ""auprès du cenéeur d'une garentie légale"", 'quantity': '', 'unit_price': ''}, {'description': ""ME eunforsité d'une durée cinigale de deux as"", 'quantity': '', 'unit_price': ''}, {'description': 'b cuupter de leur résise en canscocateur', 'quantity': '', 'unit_price': ''}]",Courses alimentaires,NO
FR_invoice_real_011,tva_percentage,,5.5,NO
FR_invoice_real_011,tva_amount,,2.75,NO
FR_invoice_real_011,total_amount,,52.92,NO
FR_invoice_real_011,payment_status,PAID,PAID,YES
FR_invoice_real_012,supplier_name,Fe fl,Intermarché Givry,NO
FR_invoice_real_012,invoice_date,23/04/26,29/04/2026,NO
FR_invoice_real_012,invoice_content,[],SP95-E10,NO
FR_invoice_real_012,tva_percentage,20.00,20,NO
FR_invoice_real_012,tva_amount,,16.67,NO
FR_invoice_real_012,total_amount,,100.01,NO
FR_invoice_real_012,payment_status,PAID,PAID,YES
FR_invoice_real_013,supplier_name,SAS MAYVERT,Bricomarché,NO
FR_invoice_real_013,invoice_date,,29/04/2026,NO
FR_invoice_real_013,siret,03428350064980,,NO
FR_invoice_real_013,invoice_content,"[{'description': 'vendus=', 'quantity': '', 'unit_price': '5'}, {'description': 'À RENDRE EUR', 'quantity': '.', 'unit_price': '0.00'}, {'description': 'ESPECES O GO EUR', 'quantity': '', 'unit_price': '.'}, {'description': 'Me te en Cu Ne où e SN MA MR MU ue Me AS un mA M ue m M Ut Ve (AN D um (De A mt Au e + ner et en es On De Le', 'quantity': '4', 'unit_price': '46'}, {'description': 'RECAPITULATIF TVA', 'quantity': '', 'unit_price': ''}, {'description': 'CODE TVA MT HT MT TVA HT TIC', 'quantity': '.', 'unit_price': '.'}, {'description': '“B', 'quantity': '11,66', 'unit_price': '69.95'}, {'description': 'ROME NS M Me De mm ven Cd Se M MS Je dun ne Du En me NM ee de n n& Me DE DA où Où M où On Ne ou nn où', 'quantity': '6', 'unit_price': '4'}, {'description': 'AVEC NOTRE CARTE DE FIDELITE', 'quantity': '', 'unit_price': '.'}, {'description': 'GAGNEZ DES EUROS EN FAISANT VOS COURSES!', 'quantity': '', 'unit_price': ''}, {'description': 'DEMANDEZ-LA VITE ELLE EST GRATUITE !', 'quantity': '', 'unit_price': '.'}, {'description': 'FANS ŒU Ua M AR Du be dé MS On id DE Mn LA M AA NE De mu mu Mec LR DO MU des dun vn/ Voi # Ee US ON vu', 'quantity': '1', 'unit_price': '4'}, {'description': ':: //', 'quantity': '04', 'unit_price': '2026.'}, {'description': ') M CO T', 'quantity': '01003', 'unit_price': '0126'}, {'description': 'À BIENTOT', 'quantity': '', 'unit_price': ''}, {'description': 'ARR ERR SMS ER SEE REA Et', 'quantity': '', 'unit_price': ''}, {'description': 'TICKET SERT DE', 'quantity': '', 'unit_price': ''}]",Tab Pin Elliott 18x30,NO
FR_invoice_real_013,tva_percentage,,20,NO
FR_invoice_real_013,tva_amount,,11.66,NO
FR_invoice_real_013,total_amount,,69.95,NO
FR_invoice_real_013,payment_status,PAID,PAID,YES
FR_invoice_real_014,supplier_name,24-04-36,La Boucherie,NO
FR_invoice_real_014,invoice_date,24/04/36,29/04/2026,NO
FR_invoice_real_014,siret,85214583800029,85214383800029,NO
FR_invoice_real_014,invoice_content,[],8 Repas Complet,NO
FR_invoice_real_014,tva_percentage,10.00,10,NO
FR_invoice_real_014,tva_amount,139.00,13.90,NO
FR_invoice_real_014,total_amount,15,152.90,NO
FR_invoice_real_014,payment_status,UNKNOWN,UNKNOWN,YES
FR_invoice_real_015,supplier_name,17-04 =) ÇGCAER,APRR,NO
FR_invoice_real_015,invoice_date,,11/04/2026,NO
FR_invoice_real_015,siret,,01625002900306,NO
FR_invoice_real_015,invoice_content,[],Péage Tournus - Chalon Sud,NO
FR_invoice_real_015,tva_percentage,,20,NO
FR_invoice_real_015,tva_amount,,0.35,NO
FR_invoice_real_015,total_amount,,2.10,NO
FR_invoice_real_015,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_016,supplier_name,— = 7 0 ee = = ee = = == == © = 2e = = 7 = Ou ue CN CN + = Us nn N 9 ‘07 4 CU UN AS ue ve Len !,RATP,NO
FR_invoice_real_016,invoice_date,07/04/2026,07/04/2026,YES
FR_invoice_real_016,invoice_content,[],9 Métro-Train-RER Zones 1 à 5,NO
FR_invoice_real_016,tva_percentage,,10,NO
FR_invoice_real_016,tva_amount,,2.09,NO
FR_invoice_real_016,total_amount,22.95,22.95,YES
FR_invoice_real_016,payment_status,PAID,PAID,YES
FR_invoice_real_017,supplier_name,SARL BRYSSE,SARL Brysse - Station Avia,YES
FR_invoice_real_017,invoice_date,31/03/28,04/04/2026,NO
FR_invoice_real_017,siret,43388775900390,,NO
FR_invoice_real_017,invoice_content,[],Aviagel Universel 5L,NO
FR_invoice_real_017,tva_percentage,,20,NO
FR_invoice_real_017,tva_amount,,8.50,NO
FR_invoice_real_017,total_amount,,51.00,NO
FR_invoice_real_017,payment_status,PAID,PAID,YES
FR_invoice_real_018,supplier_name,SARL FCD DU CLOS,Enilive France,NO
FR_invoice_real_018,invoice_number,,987101649605,NO
FR_invoice_real_018,invoice_date,,11/04/2026,NO
FR_invoice_real_018,siret,40000000031010,,NO
FR_invoice_real_018,invoice_content,[],Snickers 50G; Twix 50G; Diesel Tech,NO
FR_invoice_real_018,tva_percentage,4,20; 5.5,NO
FR_invoice_real_018,tva_amount,,8.77,NO
FR_invoice_real_018,total_amount,,53.50,NO
FR_invoice_real_018,payment_status,PAID,PAID,YES
FR_invoice_real_019,supplier_name,mere ti 20000001 LQUOS/SUILA AL,Le Restaurant du Château,NO
FR_invoice_real_019,invoice_number,450000001000,4500000010005731,NO
FR_invoice_real_019,invoice_date,27/03/2026,27/03/2026,YES
FR_invoice_real_019,siret,53175124600012,53175124000012,NO
FR_invoice_real_019,invoice_content,[],Repas complet(s),NO
FR_invoice_real_019,tva_percentage,"['10', '20']",10; 20,YES
FR_invoice_real_019,tva_amount,,16.74,NO
FR_invoice_real_019,total_amount,,137.50,NO
FR_invoice_real_019,payment_status,UNKNOWN,UNKNOWN,YES
FR_invoice_real_020,supplier_name,“auchan,Auchan Chatillon,NO
FR_invoice_real_020,invoice_date,01/42/53,24/03/2026,NO
FR_invoice_real_020,invoice_content,"[{'description': 'Avec votre carte de fidélité Auchan', 'quantity': '', 'unit_price': ''}, {'description': 'VOUS auriez cagnotté : Euros', 'quantity': '', 'unit_price': '0.00'}, {'description': 'Du Lundi au Samedi de h h', 'quantity': '4', 'unit_price': '21'}, {'description': 'Le Dimanche de h à h', 'quantity': '12', 'unit_price': '30'}, {'description': 'et ouvert Je dimanche après midi', 'quantity': '', 'unit_price': ''}, {'description': 'de h à h en autonome', 'quantity': '20', 'unit_price': '30'}, {'description': 'NN LI', 'quantity': '', 'unit_price': ''}]",Signal Int8 Dent HA; Hollywood Gum Menth,NO
FR_invoice_real_020,tva_percentage,,20,NO
FR_invoice_real_020,tva_amount,,1.23,NO
FR_invoice_real_020,total_amount,,7.36,NO
FR_invoice_real_020,payment_status,PAID,PAID,YES
FR_invoice_real_021,supplier_name,,Boulangerie Copaline,NO
FR_invoice_real_021,invoice_date,,26/03/2026,NO
FR_invoice_real_021,siret,,83498542800016,NO
FR_invoice_real_021,invoice_content,[],Croissant; Muffin; Pain au Chocolat; Jalousie; Cookie,NO
FR_invoice_real_021,tva_percentage,,5.5,NO
FR_invoice_real_021,tva_amount,,0.65,NO
FR_invoice_real_021,total_amount,,12.50,NO
FR_invoice_real_021,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_022,supplier_name,SARL ALBIN,Patachoux,NO
FR_invoice_real_022,invoice_number,1418525,,NO
FR_invoice_real_022,invoice_date,03/85/42,24/03/2026,NO
FR_invoice_real_022,siret,53368626700014,52398626700014,NO
FR_invoice_real_022,invoice_content,"[{'description': 'PARISTEN', 'quantity': '', 'unit_price': ''}, {'description': 'CROQUE MONSIEUR JAMBON', 'quantity': '', 'unit_price': ''}, {'description': 'FORMULE ORANGE #', 'quantity': '', 'unit_price': '10.00'}, {'description': 'FORMULE FRAISE F', 'quantity': '', 'unit_price': '9.00'}, {'description': 'FORMULE FRAISE F', 'quantity': '', 'unit_price': '9.00'}, {'description': 'FOCACCIA GARNIE', 'quantity': '', 'unit_price': ''}, {'description': 'EFFILOCHE DE PORC MARINE', 'quantity': '', 'unit_price': ''}, {'description': 'FORMULE FRAISE F', 'quantity': '', 'unit_price': '9.00'}, {'description': 'FORMULE FRAISE F', 'quantity': '', 'unit_price': '9.00'}, {'description': 'FORMULE FRAISE #', 'quantity': '', 'unit_price': '9.00'}, {'description': 'NBARTICLES :', 'quantity': '.', 'unit_price': '10'}]",Croque Monsieur Jambon; Formule Orange; Focaccia Garnie; Effiloché Porc Mariné,NO
FR_invoice_real_022,tva_percentage,10.00,10,NO
FR_invoice_real_022,tva_amount,,6.63,NO
FR_invoice_real_022,total_amount,,72.90,NO
FR_invoice_real_022,payment_status,PAID,PAID,YES
FR_invoice_real_023,supplier_name,ALDI,Aldi,YES
FR_invoice_real_023,invoice_date,,19/03/2026,NO
FR_invoice_real_023,siret,,44329334000977,NO
FR_invoice_real_023,invoice_content,"[{'description': 'À PAYER', 'quantity': '', 'unit_price': '10.06'}]",Eau Min Riche HG 1L; WD 40 Huile 100ml; Mentos Gum Bottles 100g,NO
FR_invoice_real_023,tva_percentage,,5.5; 20,NO
FR_invoice_real_023,tva_amount,1.20,1.20,YES
FR_invoice_real_023,total_amount,,10.06,NO
FR_invoice_real_023,payment_status,PAID,PAID,YES
FR_invoice_real_024,supplier_name,Dent,Le Festin,NO
FR_invoice_real_024,invoice_date,,23/03/2026,NO
FR_invoice_real_024,invoice_content,[],6 Repas Complet,NO
FR_invoice_real_024,tva_percentage,,10,NO
FR_invoice_real_024,tva_amount,,9.16,NO
FR_invoice_real_024,total_amount,,100.80,NO
FR_invoice_real_024,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_025,supplier_name,SARL ALBIN,Patachoux,NO
FR_invoice_real_025,invoice_number,1417938,,NO
FR_invoice_real_025,invoice_date,03/85/42,23/03/2026,NO
FR_invoice_real_025,siret,53368626700014,53368626700014,YES
FR_invoice_real_025,invoice_content,"[{'description': 'EUR', 'quantity': '', 'unit_price': ''}, {'description': 'GRAND CAFE', 'quantity': '', 'unit_price': ''}, {'description': 'X u+”!INITE', 'quantity': '1.9', 'unit_price': '9.50'}, {'description': 'BOISSON UnANTNT CL', 'quantity': '25', 'unit_price': '2.70'}, {'description': 'PAIN AU CHOCOLAT PUR BEURRE |', 'quantity': '', 'unit_price': ''}, {'description': 'X F/UNITE', 'quantity': '1.20', 'unit_price': '2.40'}, {'description': 'CHAUSSON AUX POMMES_ =', 'quantity': '', 'unit_price': ''}, {'description': 'X F/UNITE', 'quantity': '1.80', 'unit_price': '3.60'}, {'description': 'sn mmmmmmm mm mm mme mm mme nm mme me me mn ee', 'quantity': '', 'unit_price': ''}, {'description': 'NBARTICLES :', 'quantity': '.', 'unit_price': '10'}]",Grand Café; Boisson 25 CL; Pain au Chocolat pur beurre; Chausson aux Pommes,NO
FR_invoice_real_025,tva_percentage,5.50,5.5,NO
FR_invoice_real_025,tva_amount,0.95,0.95,YES
FR_invoice_real_025,total_amount,18.20,18.20,YES
FR_invoice_real_025,payment_status,PAID,PAID,YES
FR_invoice_real_026,supplier_name,,Pressing Press-Eco,NO
FR_invoice_real_026,invoice_date,,14/03/2026,NO
FR_invoice_real_026,invoice_content,[],Abonnement Costume,NO
FR_invoice_real_026,tva_percentage,,20,NO
FR_invoice_real_026,tva_amount,,10.50,NO
FR_invoice_real_026,total_amount,,63.00,NO
FR_invoice_real_026,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_027,supplier_name,DYNEFF SAULCE,Dyneff Saulce,YES
FR_invoice_real_027,invoice_date,11/03/26,11/03/2026,NO
FR_invoice_real_027,siret,30580099701000,30580099701000,YES
FR_invoice_real_027,invoice_content,[],Badoit Pet 50cl; Oasis Tea Mangue Pas,NO
FR_invoice_real_027,tva_percentage,,5.5,NO
FR_invoice_real_027,tva_amount,,0.20,NO
FR_invoice_real_027,total_amount,,3.95,NO
FR_invoice_real_027,payment_status,PAID,PAID,YES
FR_invoice_real_028,supplier_name,"1 Vo, 9",TotalEnergies,NO
FR_invoice_real_028,invoice_date,,08/03/2026,NO
FR_invoice_real_028,siret,,30691609902309,NO
FR_invoice_real_028,invoice_content,[],AdBlue (6.80 L),NO
FR_invoice_real_028,tva_percentage,,20,NO
FR_invoice_real_028,tva_amount,,0.79,NO
FR_invoice_real_028,total_amount,,4.71,NO
FR_invoice_real_028,payment_status,UNKNOWN,PAID,NO
FR_invoice_real_029,supplier_name,Épicerie Fine Marchand FACTURE,Epicerie Fine Marchand,YES
FR_invoice_real_029,invoice_number,EFM-2023-0412,EFM-2023-0412,YES
FR_invoice_real_029,invoice_date,12/11/2023,12/11/2023,YES
